cik,companyName,stockSymbol
0001361658,Wyndham Worldwide Corp,wyn
0001174922,Wynn Resorts Ltd,wynn
0001435375,XG SCIENCES INC,xgsc_priv
0000791908,XOMA Corp,xoma
0001315657,XOOM Corp,xoom
0001166003,"XPO Logistics, Inc.",xpo
0000854398,XRS Corp,xrsc
0000868809,XTO ENERGY INC,xto
0001084597,XZERES Corp.,xpwr
0001322554,Xactly Corp,xtly
0000072903,Xcel Energy Inc,xel
0000357020,Xcerra Corp,xcra
0001326732,Xencor Inc,xncr
0001130591,Xenoport Inc,xnpt
0001287151,Xerium Technologies Inc,xrm
0000108772,Xerox Corp,xrx
0000743988,Xilinx Inc,xlnx
0001062292,Xo Group Inc.,xoxo
0001177845,Xplore Technologies Corp,xplr
0001161315,YODLEE INC,ydle
0000716006,YRC Worldwide Inc.,yrcw
0001011006,Yahoo Inc,yhoo
0001345016,Yelp Inc,yelp
0001614178,"Yext, Inc.",yext
0001569329,"Youngevity International, Inc.",ygyi
0000933590,"Your Community Bankshares, Inc.",cbin
0001415624,YuMe Inc,yume
0001041061,Yum Brands Inc,yum
0001374690,"ZAFGEN, INC.",zfgn
0001296205,ZAGG Inc,zagg
0000109156,ZALE CORP,zlc
0001024628,ZAP,zaap
0001131457,ZIPCAR INC,zip
0001142512,ZIPREALTY INC,zipr
0000887568,ZOLL MEDICAL CORP,zoll
0001003022,ZORAN CORP \DE\,
0001423774,ZUORA INC,zuo
0000730716,ZYGO CORP,zigo
0001528393,ZaZa Energy Corp,zaza
1502756,"Zayo Group Holdings, Inc.",zayo
0000877212,Zebra Technologies Corp,zbra
0001667313,"Zedge, Inc.",zdge
0001415336,Zeltiq Aesthetics Inc,zltq
0001463172,"Zendesk, Inc.",zen
0001101680,Zhone Technologies Inc,zhne
0001334814,Zillow Inc,z
0001131312,Zion Oil & Gas Inc,zn
0000109380,Zions Bancorporation /UT/,zion
cr276579,"Zions Bancorporation, National Association",
0000855612,Zix Corp,zixi
0001467761,"Zoom Telephonics, Inc.",zmtp
0001587221,Zosano Pharma Corp,zsan
0001318008,Zumiez Inc,zumz
0001403752,Zymeworks Inc.,ZYME
0001439404,Zynga Inc,znga
0001059272,"bebe stores, inc.",bebe
0001337885,"dELiAs, Inc.",
0001333493,"eHealth, Inc.",ehth
0001560258,"electroCore, Inc.",ecor
3413,foxsemicon integrated technology Inc. (京鼎精密科技),
0001021435,hopTo Inc.,hpto
0001075656,"iGo, Inc.",igoi
0001634291,"iHealthcare, Inc.",iheal_priv
0001140184,"iPayment, Inc.",
0001388658,"iRhythm Technologies, Inc.",irtc
0000741114,"iSatori, Inc.",ifit
0000727634,iSign Solutions Inc.,isgnd
0001498372,iWallet Corp,iwal
0001087934,"inContact, Inc.",saas
0001397187,lululemon athletica inc.,lulu
0001525852,"mCig, Inc.",mcig
0001120792,nFinanSe Inc.,nfse
0001299688,"optionsXpress Holdings, Inc.",
0001471458,"rue21, inc.",rue
0001604950,scPharmaceuticals Inc.,scph
0001641489,vTv Therapeutics Inc.,vtvt
0001565228,"xG TECHNOLOGY, INC.",xgti
0001478484,"zulily, inc.",zu
